Payment_ID,Order_ID,Payment_Method,Amount,Payment_Date,Payment_Status
2802,2802,Debit Card,3469.41,2024-08-05,Refunded
2803,2803,Debit Card,9537.42,2024-01-27,Refunded
2804,2804,UPI,10279.9,2024-07-14,Paid
2805,2805,UPI,3996.36,2024-06-30,Paid
2806,2806,Debit Card,8097.56,2024-09-11,Refunded
2807,2807,UPI,5813.18,2024-01-05,Paid
2808,2808,Net Banking,3608.06,2024-01-30,Paid
2809,2809,COD,12247.95,2025-05-18,Paid
2810,2810,Net Banking,8112.38,2024-04-18,Paid
2811,2811,Net Banking,7311.28,2023-11-10,Paid
2812,2812,Net Banking,6957.2,2023-06-27,Refunded
2813,2813,Net Banking,13487.19,2024-04-08,Paid
2814,2814,UPI,11903.06,2024-08-07,Refunded
2815,2815,COD,8307.35,2023-11-15,Paid
2816,2816,UPI,3355.88,2024-05-05,Refunded
2817,2817,COD,6105.09,2025-02-05,Refunded
2818,2818,UPI,8940.55,2024-04-21,Paid
2819,2819,Debit Card,1692.38,2023-08-05,Paid
2820,2820,COD,1919.32,2023-09-22,Paid
2821,2821,Debit Card,7332.18,2023-06-30,Refunded
2822,2822,Net Banking,11969.79,2023-08-20,Paid
2823,2823,COD,2187.61,2025-02-04,Paid
2824,2824,Net Banking,14892.76,2025-03-13,Refunded
2825,2825,Net Banking,14250.82,2025-06-05,Refunded
2826,2826,Debit Card,10795.47,2023-09-27,Paid
2827,2827,Debit Card,3108.62,2023-11-01,Refunded
2828,2828,COD,7427.01,2024-06-13,Refunded
2829,2829,Net Banking,3603.65,2024-01-27,Paid
2830,2830,Net Banking,10270.35,2024-05-11,Refunded
2831,2831,Net Banking,11613.75,2024-03-12,Refunded
2832,2832,Net Banking,13218.22,2024-10-22,Paid
2833,2833,COD,6804.34,2025-01-02,Refunded
2834,2834,Debit Card,743.66,2023-07-12,Refunded
2835,2835,Net Banking,12640.43,2024-07-23,Refunded
2836,2836,Net Banking,5252.17,2024-03-05,Refunded
2837,2837,UPI,2282.05,2024-04-13,Paid
2838,2838,Debit Card,10658.38,2024-02-01,Paid
2839,2839,Net Banking,13009.2,2023-10-06,Paid
2840,2840,Debit Card,6797.81,2024-07-29,Paid
2841,2841,UPI,10522.82,2023-09-09,Refunded
2842,2842,COD,1234.89,2025-05-04,Refunded
2843,2843,Net Banking,7666.66,2023-08-14,Refunded
2844,2844,Debit Card,4276.96,2024-12-03,Paid
2845,2845,Debit Card,7931.34,2024-11-14,Paid
2846,2846,UPI,3584.6,2023-07-07,Paid
2847,2847,Debit Card,10151.39,2024-06-10,Refunded
2848,2848,Debit Card,13309.12,2024-05-13,Paid
2849,2849,Net Banking,7318.73,2024-07-02,Refunded
2850,2850,Net Banking,13978.37,2025-05-04,Paid
2851,2851,UPI,14662.03,2024-12-13,Paid
2852,2852,COD,3351.61,2025-05-06,Paid
2853,2853,Debit Card,12504.0,2023-10-15,Paid
2854,2854,UPI,12817.43,2025-01-13,Paid
2855,2855,Debit Card,6650.34,2023-12-25,Refunded
2856,2856,COD,6051.86,2025-05-06,Paid
2857,2857,Net Banking,3476.87,2024-07-20,Refunded
2858,2858,Net Banking,10687.75,2025-01-08,Refunded
2859,2859,COD,12201.28,2023-07-25,Refunded
2860,2860,COD,11028.39,2024-01-10,Refunded
2861,2861,UPI,10192.77,2024-11-17,Refunded
2862,2862,UPI,14412.88,2023-10-04,Paid
2863,2863,Debit Card,11942.11,2024-04-08,Paid
2864,2864,Net Banking,10663.18,2024-02-14,Paid
2865,2865,COD,2220.78,2025-02-14,Refunded
2866,2866,COD,6995.15,2023-08-25,Paid
2867,2867,UPI,5747.53,2024-12-21,Paid
2868,2868,Net Banking,947.81,2025-01-23,Paid
2869,2869,UPI,6991.09,2023-07-08,Paid
2870,2870,COD,725.76,2023-08-23,Paid
2871,2871,COD,888.84,2023-07-22,Refunded
2872,2872,Net Banking,7351.66,2024-03-14,Refunded
2873,2873,UPI,11845.29,2025-01-30,Paid
2874,2874,Debit Card,8010.72,2024-10-27,Paid
2875,2875,UPI,526.12,2024-10-06,Refunded
2876,2876,Debit Card,9904.39,2025-04-16,Refunded
2877,2877,Debit Card,9064.73,2025-01-18,Paid
2878,2878,Debit Card,8594.47,2025-06-12,Paid
2879,2879,UPI,11549.71,2024-12-30,Paid
2880,2880,Debit Card,7924.06,2024-11-28,Refunded
2881,2881,Debit Card,1208.99,2023-11-29,Paid
2882,2882,Debit Card,729.17,2024-09-16,Refunded
2883,2883,UPI,3078.81,2024-11-12,Paid
2884,2884,Net Banking,14005.18,2023-09-26,Paid
2885,2885,COD,3661.91,2023-11-16,Refunded
2886,2886,COD,6601.72,2024-12-10,Paid
2887,2887,COD,395.24,2024-02-27,Refunded
2888,2888,UPI,12089.68,2023-09-26,Paid
2889,2889,Net Banking,5833.77,2023-06-24,Paid
2890,2890,Debit Card,441.0,2024-07-19,Refunded
2891,2891,UPI,6929.48,2024-09-01,Refunded
2892,2892,UPI,3124.54,2023-07-02,Refunded
2893,2893,Net Banking,5140.09,2023-07-04,Paid
2894,2894,Debit Card,13171.13,2023-11-25,Refunded
2895,2895,Debit Card,10058.79,2024-09-23,Refunded
2896,2896,Debit Card,12983.1,2024-03-05,Paid
2897,2897,UPI,9908.4,2024-09-17,Paid
2898,2898,UPI,9113.26,2024-11-03,Refunded
2899,2899,Debit Card,8393.56,2024-09-27,Refunded
2900,2900,Debit Card,6523.09,2024-11-06,Paid
2901,2901,UPI,10936.77,2024-11-12,Paid
2902,2902,Debit Card,12060.99,2023-11-23,Paid
2903,2903,UPI,4222.38,2024-05-26,Refunded
2904,2904,COD,5982.27,2024-06-09,Paid
2905,2905,UPI,3471.89,2024-07-27,Refunded
2906,2906,COD,5683.96,2024-11-19,Refunded
2907,2907,UPI,985.94,2023-08-23,Paid
2908,2908,Debit Card,6919.33,2024-07-07,Refunded
2909,2909,UPI,8692.4,2023-08-10,Paid
2910,2910,UPI,8589.43,2024-05-29,Paid
2911,2911,COD,7887.77,2024-01-22,Paid
2912,2912,COD,13242.48,2023-12-17,Paid
2913,2913,COD,319.21,2024-03-09,Refunded
2914,2914,Debit Card,10991.62,2024-03-29,Refunded
2915,2915,UPI,1202.89,2024-05-26,Refunded
2916,2916,UPI,12772.72,2025-05-29,Paid
2917,2917,COD,9937.9,2024-08-30,Refunded
2918,2918,Net Banking,8532.42,2023-12-11,Refunded
2919,2919,Debit Card,1550.06,2024-11-12,Paid
2920,2920,Debit Card,7224.39,2024-09-23,Paid
2921,2921,Net Banking,10645.27,2024-07-02,Refunded
2922,2922,UPI,4172.55,2024-03-07,Paid
2923,2923,UPI,5087.57,2024-06-06,Paid
2924,2924,Net Banking,12763.28,2024-10-12,Refunded
2925,2925,Net Banking,11372.7,2024-09-05,Refunded
2926,2926,COD,14885.78,2024-09-10,Refunded
2927,2927,Debit Card,9192.12,2025-04-05,Paid
2928,2928,COD,7447.85,2024-08-08,Paid
2929,2929,UPI,2052.86,2024-11-10,Paid
2930,2930,COD,1486.94,2025-02-15,Refunded
2931,2931,COD,8997.7,2023-07-11,Refunded
2932,2932,UPI,11409.48,2025-05-10,Refunded
2933,2933,UPI,14760.57,2024-09-18,Paid
2934,2934,Net Banking,7878.51,2025-04-30,Paid
2935,2935,UPI,614.81,2024-05-30,Refunded
2936,2936,UPI,12964.13,2025-02-02,Refunded
2937,2937,COD,5774.27,2023-12-12,Refunded
2938,2938,Net Banking,11318.57,2024-01-28,Refunded
2939,2939,Debit Card,8371.87,2024-04-07,Paid
2940,2940,Net Banking,8747.81,2024-04-04,Refunded
2941,2941,COD,14322.26,2023-09-28,Refunded
2942,2942,Debit Card,1574.47,2025-01-21,Paid
2943,2943,UPI,8874.66,2024-07-09,Paid
2944,2944,UPI,10264.68,2024-03-04,Refunded
2945,2945,Net Banking,295.22,2024-10-14,Refunded
2946,2946,UPI,12201.87,2024-03-30,Refunded
2947,2947,COD,3960.52,2023-07-22,Refunded
2948,2948,Net Banking,3005.79,2024-01-19,Refunded
2949,2949,UPI,5882.29,2024-12-20,Refunded
2950,2950,COD,4501.04,2024-08-12,Paid
2951,2951,COD,7443.34,2024-03-29,Paid
2952,2952,COD,3741.11,2024-12-30,Refunded
2953,2953,Debit Card,13934.99,2024-07-14,Refunded
2954,2954,Net Banking,10213.98,2024-08-12,Paid
2955,2955,Debit Card,12443.35,2025-05-01,Paid
2956,2956,Debit Card,343.02,2023-08-06,Refunded
2957,2957,Net Banking,9449.58,2023-09-04,Refunded
2958,2958,Net Banking,5124.9,2024-12-27,Paid
2959,2959,Debit Card,11136.3,2023-12-12,Refunded
2960,2960,Net Banking,3144.11,2024-06-23,Refunded
2961,2961,Net Banking,9824.76,2023-08-01,Refunded
2962,2962,UPI,2106.14,2025-06-10,Refunded
2963,2963,Net Banking,3736.61,2023-06-23,Paid
2964,2964,UPI,8696.03,2025-05-13,Paid
2965,2965,COD,14633.43,2023-06-28,Refunded
2966,2966,COD,5870.03,2024-08-20,Paid
2967,2967,UPI,101.74,2023-10-01,Refunded
2968,2968,Net Banking,12252.05,2023-09-30,Paid
2969,2969,UPI,2606.09,2024-11-29,Refunded
2970,2970,Net Banking,11199.36,2024-03-24,Refunded
2971,2971,UPI,3978.78,2024-01-29,Refunded
2972,2972,Debit Card,2740.83,2025-01-02,Paid
2973,2973,UPI,10567.47,2024-12-04,Refunded
2974,2974,Net Banking,2351.74,2024-01-13,Paid
2975,2975,UPI,3953.64,2023-11-20,Paid
2976,2976,COD,13979.23,2024-04-18,Refunded
2977,2977,COD,7348.42,2025-05-05,Refunded
2978,2978,Debit Card,5863.67,2023-07-23,Refunded
2979,2979,UPI,5685.04,2025-03-15,Paid
2980,2980,COD,5980.88,2024-06-01,Paid
2981,2981,UPI,2438.62,2024-12-25,Paid
2982,2982,COD,11524.47,2024-07-08,Paid
2983,2983,Debit Card,6314.68,2023-10-16,Refunded
2984,2984,Net Banking,5873.71,2024-10-19,Refunded
2985,2985,Net Banking,2133.77,2024-06-03,Refunded
2986,2986,Net Banking,14929.63,2025-02-07,Paid
2987,2987,COD,3417.3,2024-03-17,Refunded
2988,2988,Net Banking,1490.47,2025-01-17,Refunded
2989,2989,COD,13908.18,2023-08-29,Paid
2990,2990,Net Banking,8773.23,2024-06-09,Refunded
2991,2991,Net Banking,3331.76,2023-07-10,Refunded
2992,2992,Debit Card,9444.24,2023-08-03,Refunded
2993,2993,UPI,584.48,2025-05-28,Paid
2994,2994,COD,9016.44,2024-03-07,Refunded
2995,2995,Debit Card,7731.37,2024-08-06,Refunded
2996,2996,Net Banking,625.64,2024-07-19,Refunded
2997,2997,Net Banking,10200.68,2025-05-12,Paid
2998,2998,COD,2743.44,2025-01-24,Refunded
2999,2999,Debit Card,3217.92,2023-11-01,Paid
3000,3000,COD,5651.13,2024-10-01,Paid
3001,3001,Debit Card,8889.17,2023-09-19,Paid
3002,3002,UPI,5959.02,2024-04-26,Refunded
3003,3003,Net Banking,3730.93,2025-06-06,Refunded
3004,3004,COD,6984.46,2024-11-01,Paid
3005,3005,UPI,5201.08,2025-05-28,Refunded
3006,3006,Debit Card,2366.65,2024-07-01,Paid
3007,3007,Debit Card,1186.63,2023-09-13,Paid
3008,3008,Debit Card,1865.7,2024-05-12,Paid
3009,3009,Net Banking,1838.71,2024-08-06,Refunded
3010,3010,COD,4662.2,2024-06-09,Paid
3011,3011,UPI,689.05,2025-06-07,Paid
3012,3012,COD,3801.81,2023-10-28,Paid
3013,3013,Debit Card,820.65,2023-07-12,Paid
3014,3014,COD,7243.08,2023-08-16,Refunded
3015,3015,UPI,2283.01,2025-04-17,Refunded
3016,3016,Debit Card,10302.32,2025-01-23,Refunded
3017,3017,COD,5154.59,2024-07-14,Refunded
3018,3018,Net Banking,11103.69,2025-04-10,Paid
3019,3019,Debit Card,4155.33,2023-07-20,Paid
3020,3020,COD,13126.22,2024-02-07,Refunded
3021,3021,UPI,7349.58,2025-05-09,Paid
3022,3022,Debit Card,1132.54,2025-02-26,Paid
3023,3023,Net Banking,13502.05,2024-01-05,Refunded
3024,3024,COD,3293.79,2023-08-31,Paid
3025,3025,Net Banking,12404.71,2023-08-30,Paid
3026,3026,Debit Card,12215.89,2024-10-02,Paid
3027,3027,Net Banking,10984.28,2025-05-07,Paid
3028,3028,COD,6467.88,2023-07-29,Refunded
3029,3029,UPI,3137.71,2025-01-16,Paid
3030,3030,Net Banking,1289.54,2024-01-24,Paid
3031,3031,UPI,12753.31,2024-11-22,Refunded
3032,3032,COD,6688.32,2024-02-19,Paid
3033,3033,UPI,345.47,2024-11-18,Refunded
3034,3034,Debit Card,2209.56,2023-10-08,Paid
3035,3035,Debit Card,10886.19,2024-04-30,Paid
3036,3036,UPI,14985.07,2025-06-17,Paid
3037,3037,Net Banking,9607.44,2023-06-27,Paid
3038,3038,Net Banking,6986.42,2023-11-29,Refunded
3039,3039,UPI,9982.51,2025-03-02,Refunded
3040,3040,Net Banking,10572.53,2023-07-22,Paid
3041,3041,COD,5674.02,2025-02-04,Refunded
3042,3042,Debit Card,12719.28,2024-10-19,Refunded
3043,3043,Net Banking,5123.66,2023-10-08,Paid
3044,3044,COD,3803.35,2024-10-13,Refunded
3045,3045,COD,9337.79,2023-11-13,Refunded
3046,3046,COD,391.14,2024-01-08,Paid
3047,3047,Net Banking,7531.91,2023-10-31,Paid
3048,3048,UPI,428.65,2025-05-27,Refunded
3049,3049,Debit Card,2585.75,2024-03-19,Paid
3050,3050,UPI,5128.61,2024-08-10,Refunded
3051,3051,Debit Card,6238.99,2024-05-21,Refunded
3052,3052,Net Banking,3233.51,2025-04-22,Paid
3053,3053,COD,5450.36,2023-07-07,Refunded
3054,3054,COD,14435.29,2024-08-30,Paid
3055,3055,Debit Card,10069.54,2023-09-14,Refunded
3056,3056,UPI,10111.06,2024-04-19,Refunded
3057,3057,Net Banking,11448.68,2024-02-20,Refunded
3058,3058,UPI,1853.02,2024-08-21,Refunded
3059,3059,UPI,1662.08,2024-03-30,Refunded
3060,3060,Debit Card,3138.56,2024-12-03,Paid
3061,3061,UPI,12352.55,2024-07-15,Paid
3062,3062,Net Banking,13165.84,2025-05-02,Paid
3063,3063,Net Banking,3029.28,2025-02-27,Refunded
3064,3064,Debit Card,6342.82,2025-01-27,Paid
3065,3065,UPI,5457.69,2024-09-06,Refunded
3066,3066,Net Banking,544.91,2023-12-02,Paid
3067,3067,Net Banking,9599.2,2024-10-21,Refunded
3068,3068,UPI,3385.34,2023-08-02,Refunded
3069,3069,UPI,3259.47,2024-02-29,Paid
3070,3070,COD,14370.1,2024-06-06,Paid
3071,3071,Net Banking,1575.7,2024-02-17,Paid
3072,3072,COD,1730.05,2024-05-20,Paid
3073,3073,UPI,12288.37,2023-09-21,Refunded
3074,3074,COD,8633.6,2024-03-24,Paid
3075,3075,COD,11042.46,2024-08-02,Paid
3076,3076,UPI,11205.6,2025-02-12,Refunded
3077,3077,Debit Card,5093.6,2023-08-09,Refunded
3078,3078,COD,6587.26,2024-07-19,Refunded
3079,3079,Net Banking,4066.2,2024-03-10,Paid
3080,3080,UPI,3069.91,2024-09-06,Refunded
3081,3081,UPI,5548.52,2023-07-07,Refunded
3082,3082,Debit Card,5857.09,2024-05-15,Refunded
3083,3083,Net Banking,14464.14,2024-12-22,Refunded
3084,3084,COD,5823.13,2024-02-07,Paid
3085,3085,Debit Card,13268.98,2023-07-21,Refunded
3086,3086,UPI,2900.84,2023-06-22,Refunded
3087,3087,UPI,896.07,2025-03-31,Paid
3088,3088,UPI,286.24,2025-04-07,Paid
3089,3089,Net Banking,3164.93,2024-01-05,Refunded
3090,3090,UPI,3605.04,2025-04-13,Refunded
3091,3091,Debit Card,13928.04,2024-07-17,Paid
3092,3092,UPI,7096.11,2023-07-27,Refunded
3093,3093,COD,3387.47,2024-02-13,Paid
3094,3094,UPI,9434.98,2025-04-15,Paid
3095,3095,Net Banking,5979.88,2024-08-16,Paid
3096,3096,UPI,8670.42,2025-02-23,Paid
3097,3097,Net Banking,4404.2,2023-12-09,Paid
3098,3098,UPI,5832.49,2024-11-25,Paid
3099,3099,COD,3757.23,2023-12-24,Paid
3100,3100,Debit Card,3590.22,2023-07-07,Refunded
3101,3101,Net Banking,1083.85,2025-03-25,Refunded
3102,3102,Debit Card,4484.41,2023-12-01,Paid
3103,3103,UPI,7411.04,2023-11-08,Paid
3104,3104,Net Banking,8147.61,2024-07-08,Paid
3105,3105,COD,3945.57,2024-05-31,Refunded
3106,3106,UPI,4048.17,2024-02-03,Refunded
3107,3107,Debit Card,4903.01,2024-04-24,Paid
3108,3108,UPI,10025.56,2025-06-01,Paid
3109,3109,Debit Card,14697.22,2023-12-19,Refunded
3110,3110,UPI,12227.57,2024-04-06,Paid
3111,3111,Net Banking,12486.66,2023-11-10,Paid
3112,3112,UPI,11142.0,2025-05-17,Paid
3113,3113,COD,5765.36,2024-05-19,Refunded
3114,3114,UPI,9550.4,2025-06-01,Refunded
3115,3115,Net Banking,3967.86,2024-08-19,Refunded
3116,3116,UPI,4461.07,2023-08-23,Refunded
3117,3117,Debit Card,5602.09,2025-04-18,Refunded
3118,3118,Net Banking,2491.92,2024-08-20,Paid
3119,3119,Debit Card,13924.62,2023-09-15,Refunded
3120,3120,Debit Card,5525.74,2024-05-23,Paid
3121,3121,Net Banking,2253.14,2025-06-06,Paid
3122,3122,Debit Card,13767.56,2023-11-26,Paid
3123,3123,UPI,6194.13,2024-03-07,Paid
3124,3124,COD,7968.56,2023-08-08,Paid
3125,3125,UPI,14498.35,2025-03-23,Refunded
3126,3126,UPI,12652.83,2025-01-14,Paid
3127,3127,Debit Card,10097.76,2023-09-05,Paid
3128,3128,COD,13819.63,2023-09-24,Paid
3129,3129,UPI,2503.69,2023-10-09,Refunded
3130,3130,UPI,8080.34,2024-02-18,Refunded
3131,3131,Net Banking,2019.74,2023-07-26,Paid
3132,3132,UPI,8419.52,2023-11-12,Refunded
3133,3133,Debit Card,6201.36,2024-12-11,Paid
3134,3134,COD,5946.13,2023-11-27,Refunded
3135,3135,Debit Card,5982.38,2023-10-03,Refunded
3136,3136,UPI,13208.48,2024-04-10,Paid
3137,3137,COD,8752.51,2023-06-21,Refunded
3138,3138,Debit Card,3444.64,2024-05-20,Paid
3139,3139,Net Banking,4577.79,2024-10-23,Paid
3140,3140,Net Banking,6400.37,2024-06-24,Paid
3141,3141,UPI,10471.4,2025-02-01,Refunded
3142,3142,Debit Card,10868.66,2023-07-26,Paid
3143,3143,Debit Card,7910.01,2025-01-17,Refunded
3144,3144,Debit Card,7802.89,2024-07-18,Refunded
3145,3145,Debit Card,10733.0,2023-12-15,Refunded
3146,3146,UPI,13165.72,2024-06-27,Refunded
3147,3147,UPI,12974.74,2023-10-15,Refunded
3148,3148,COD,4330.64,2024-03-27,Paid
3149,3149,COD,8046.65,2024-05-20,Refunded
3150,3150,UPI,9162.3,2024-10-19,Refunded
3151,3151,COD,6979.4,2023-07-09,Refunded
3152,3152,COD,1942.76,2023-06-23,Refunded
3153,3153,Debit Card,2005.25,2024-12-02,Paid
3154,3154,Net Banking,3959.06,2024-02-27,Paid
3155,3155,UPI,9315.65,2024-04-17,Paid
3156,3156,COD,2595.42,2024-03-26,Paid
3157,3157,UPI,7616.7,2024-03-28,Paid
3158,3158,COD,12648.23,2023-10-13,Refunded
3159,3159,COD,12082.14,2023-11-28,Refunded
3160,3160,Net Banking,7287.23,2024-05-11,Refunded
3161,3161,Net Banking,14383.25,2025-02-28,Paid
3162,3162,COD,12780.74,2024-07-30,Paid
3163,3163,Net Banking,1885.75,2025-04-27,Paid
3164,3164,COD,11527.96,2024-06-05,Paid
3165,3165,COD,13096.57,2024-02-15,Paid
3166,3166,Debit Card,2147.17,2025-05-31,Refunded
3167,3167,UPI,5902.17,2023-10-17,Paid
3168,3168,COD,12536.21,2024-11-04,Paid
3169,3169,Debit Card,4085.4,2024-02-14,Paid
3170,3170,Net Banking,4943.98,2025-03-29,Refunded
3171,3171,COD,12114.16,2024-10-16,Refunded
3172,3172,UPI,10704.42,2025-05-07,Paid
3173,3173,UPI,10183.98,2023-08-21,Refunded
3174,3174,Debit Card,7946.66,2024-02-25,Paid
3175,3175,Debit Card,10529.63,2025-05-16,Paid
3176,3176,UPI,14086.17,2025-05-09,Paid
3177,3177,COD,4416.77,2023-06-27,Refunded
3178,3178,COD,7269.91,2024-09-18,Refunded
3179,3179,COD,8496.46,2023-12-29,Paid
3180,3180,Debit Card,3834.43,2024-06-22,Refunded
3181,3181,Net Banking,13118.0,2024-06-22,Refunded
3182,3182,Debit Card,1789.99,2025-02-25,Paid
3183,3183,UPI,2520.75,2023-10-30,Refunded
3184,3184,Debit Card,3303.99,2024-09-13,Paid
3185,3185,Debit Card,12727.35,2023-10-30,Paid
3186,3186,Net Banking,10022.02,2023-07-27,Paid
3187,3187,Net Banking,4677.09,2023-09-28,Refunded
3188,3188,COD,2313.29,2025-05-22,Refunded
3189,3189,Debit Card,1748.61,2025-06-16,Refunded
3190,3190,COD,14492.14,2023-06-30,Paid
3191,3191,Debit Card,3948.97,2024-02-22,Refunded
3192,3192,UPI,4120.44,2024-06-17,Refunded
3193,3193,COD,6890.17,2023-07-12,Refunded
3194,3194,UPI,10341.73,2025-02-14,Refunded
3195,3195,Debit Card,14227.33,2025-01-30,Paid
3196,3196,UPI,12222.73,2024-07-23,Paid
3197,3197,Net Banking,9029.85,2023-08-26,Refunded
3198,3198,COD,11542.51,2024-10-14,Paid
3199,3199,Debit Card,12462.95,2024-01-04,Paid
3200,3200,UPI,11102.05,2025-01-26,Refunded
3201,3201,COD,163.31,2023-07-02,Paid
3202,3202,Net Banking,10766.18,2024-03-21,Paid
3203,3203,COD,5543.18,2023-08-23,Refunded
3204,3204,COD,11077.39,2025-05-26,Refunded
3205,3205,COD,9825.7,2024-11-08,Paid
3206,3206,Debit Card,8202.53,2024-12-24,Paid
3207,3207,Debit Card,2723.77,2023-07-04,Paid
3208,3208,COD,4456.03,2024-07-04,Paid
3209,3209,Net Banking,7331.26,2023-12-04,Paid
3210,3210,COD,6304.06,2025-05-08,Refunded
3211,3211,COD,12151.15,2024-05-01,Refunded
3212,3212,Net Banking,13438.41,2024-12-20,Refunded
3213,3213,UPI,7469.25,2024-04-17,Paid
3214,3214,COD,3481.57,2024-03-12,Refunded
3215,3215,Net Banking,2101.15,2025-03-26,Refunded
3216,3216,Net Banking,12962.88,2025-05-23,Refunded
3217,3217,UPI,14370.79,2024-12-07,Paid
3218,3218,UPI,7025.55,2024-05-16,Paid
3219,3219,Net Banking,8894.03,2025-01-10,Paid
3220,3220,COD,1923.52,2023-08-29,Refunded
3221,3221,COD,10554.27,2025-02-14,Paid
3222,3222,UPI,1486.87,2023-11-07,Refunded
3223,3223,UPI,14605.27,2024-09-05,Refunded
3224,3224,Net Banking,1843.49,2024-09-19,Refunded
3225,3225,COD,2021.75,2025-03-24,Refunded
3226,3226,Debit Card,6284.18,2024-10-23,Refunded
3227,3227,UPI,6432.2,2024-03-26,Refunded
3228,3228,UPI,2771.55,2024-12-10,Paid
3229,3229,Debit Card,3278.51,2024-06-04,Refunded
3230,3230,Debit Card,2381.99,2024-01-30,Refunded
3231,3231,Net Banking,8054.89,2023-09-05,Paid
3232,3232,Net Banking,9260.6,2024-12-17,Paid
3233,3233,UPI,10336.35,2023-10-06,Refunded
3234,3234,COD,7867.24,2024-07-19,Paid
3235,3235,UPI,11319.33,2024-02-05,Refunded
3236,3236,Net Banking,1069.94,2025-03-22,Paid
3237,3237,Debit Card,3484.22,2023-07-03,Paid
3238,3238,Net Banking,8366.39,2024-10-02,Paid
3239,3239,UPI,8749.08,2024-02-17,Paid
3240,3240,COD,11667.56,2024-10-25,Refunded
3241,3241,Debit Card,13405.57,2023-12-28,Paid
3242,3242,Net Banking,6343.13,2023-08-19,Refunded
3243,3243,Net Banking,3299.13,2024-08-29,Refunded
3244,3244,Debit Card,6435.0,2025-01-14,Refunded
3245,3245,COD,11098.71,2024-08-19,Paid
3246,3246,Debit Card,11138.62,2024-12-28,Refunded
3247,3247,COD,2385.34,2023-07-16,Paid
3248,3248,Net Banking,4477.6,2023-07-23,Refunded
3249,3249,Debit Card,1208.24,2024-07-22,Paid
3250,3250,UPI,13665.39,2024-07-09,Paid
3251,3251,COD,8634.45,2024-03-04,Paid
3252,3252,UPI,4171.33,2024-08-02,Paid
3253,3253,COD,7088.15,2025-04-14,Paid
3254,3254,Net Banking,8881.88,2024-03-27,Paid
3255,3255,Net Banking,13132.26,2024-04-07,Paid
3256,3256,Net Banking,2893.54,2023-07-24,Paid
3257,3257,Debit Card,10704.19,2024-03-17,Refunded
3258,3258,Debit Card,6530.08,2024-06-20,Refunded
3259,3259,Debit Card,4368.45,2024-12-18,Refunded
3260,3260,UPI,4279.03,2024-12-18,Refunded
3261,3261,Debit Card,1668.66,2023-07-30,Paid
3262,3262,Debit Card,2819.86,2024-03-23,Paid
3263,3263,COD,469.2,2024-10-11,Refunded
3264,3264,UPI,8242.74,2025-04-14,Paid
3265,3265,Debit Card,7782.84,2025-01-21,Paid
3266,3266,Net Banking,4192.32,2023-10-26,Paid
3267,3267,Net Banking,14039.29,2024-01-07,Paid
3268,3268,Net Banking,9599.18,2024-05-02,Paid
3269,3269,Net Banking,13788.07,2025-04-02,Paid
3270,3270,COD,13623.35,2024-08-26,Refunded
3271,3271,Net Banking,6221.39,2024-05-19,Refunded
3272,3272,UPI,2787.18,2024-04-16,Paid
3273,3273,COD,14996.51,2024-02-28,Paid
3274,3274,UPI,14162.26,2024-07-24,Refunded
3275,3275,COD,4498.08,2023-10-25,Paid
3276,3276,Net Banking,4177.17,2023-09-23,Refunded
3277,3277,Debit Card,14241.49,2024-10-20,Refunded
3278,3278,Net Banking,9437.23,2024-03-10,Paid
3279,3279,COD,3435.44,2023-08-08,Refunded
3280,3280,Debit Card,14245.29,2024-04-24,Refunded
3281,3281,Debit Card,11926.88,2024-01-16,Paid
3282,3282,UPI,11093.09,2023-11-04,Paid
3283,3283,COD,6592.48,2024-05-27,Refunded
3284,3284,Debit Card,2368.14,2024-10-09,Paid
3285,3285,Net Banking,3520.05,2025-02-15,Paid
3286,3286,Debit Card,6004.75,2023-10-15,Refunded
3287,3287,Net Banking,6333.01,2025-04-10,Paid
3288,3288,UPI,1289.32,2023-09-10,Paid
3289,3289,Debit Card,4947.27,2023-08-29,Paid
3290,3290,Debit Card,14485.75,2024-01-29,Paid
3291,3291,Net Banking,1564.01,2024-08-26,Refunded
3292,3292,Net Banking,13102.13,2023-10-27,Paid
